LocationID,FacilityName,Address,City,State,ZIPCode,PhoneNumber
1001497,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001498,EVANSTON HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001499,HERRIN HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001500,KATHERINE SHAW BETHEA HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001501,PROCTOR HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001502,BLESSING HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001503,MT SINAI HOSPITAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
1001504,SHELBY MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001505,COPLEY MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001506,SHERMAN HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001507,ST ANTHONYS MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001508,VISTA MEDICAL CENTER WEST,NULL,NULL,NULL,NULL,2519493400
1001509,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,NULL,NULL,NULL,NULL,2519493400
1001510,GALESBURG COTTAGE HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001511,CGH MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
1001512,GOOD SAMARITAN REGIONAL HLTH CENTER,NULL,NULL,NULL,NULL,2519493400
1001513,ADVOCATE TRINITY HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001514,WEST SUBURBAN MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
1001524,TOUCHETTE REGIONAL HOSPITAL INC,NULL,NULL,NULL,NULL,2519493400
1001525,PRESENCE SAINT FRANCIS HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001526,LOUIS A WEISS MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001528,VISTA MEDICAL CENTER EAST,NULL,NULL,NULL,NULL,2519493400
1001529,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
1001530,MC DONOUGH DISTRICT HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001531,THE CARLE FOUNDATION HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001532,PRESENCE UNITED SAMARITANS MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
1001533,SAINT ANTHONY HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001534,MIDWESTERN REGION MED CENTER,NULL,NULL,NULL,NULL,2519493400
1001535,MORRIS HOSPITAL & HEALTHCARE CENTERS,NULL,NULL,NULL,NULL,2563412000
1001536,ST BERNARD HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001537,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,NULL,NULL,NULL,NULL,2563412000
1001538,PRESENCE COVENANT MEDICAL CENTER,NULL,NULL,NULL,NULL,2563412000
1001539,SWEDISH COVENANT HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001540,THOREK MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001541,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001542,PRESENCE RESURRECTION MEDICAL CENTER,NULL,NULL,NULL,NULL,2563412000
1001543,METROSOUTH MEDICAL CENTER,NULL,NULL,NULL,NULL,2563412000
1001544,RUSH UNIVERSITY MEDICAL CENTER,NULL,NULL,NULL,NULL,2563412000
1001545,PEKIN MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001546,ADVENTIST HINSDALE HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001547,JOHN H STROGER JR HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001548,GATEWAY REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563412000
1001549,ADVOCATE BROMENN MEDICAL CENTER,NULL,NULL,NULL,NULL,2563412000
1001550,NORTHWESTERN LAKE FOREST HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001551,DECATUR MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001552,GREENVILLE REGIONAL HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001553,ST MARGARETS HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001554,RICHLAND MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001555,UNIVERSITY OF ILLINOIS HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001556,PRESENCE ST MARYS HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001557,MERCY HOSPITAL AND MEDICAL CENTER,NULL,NULL,NULL,NULL,2563412000
1001558,FHN MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001559,SAINT JAMES HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001560,ST JOSEPH MEDICAL CENTER,NULL,NULL,NULL,NULL,2563412000
1001561,MEMORIAL HOSPITAL OF CARBONDALE,NULL,NULL,NULL,NULL,2563412000
1001562,ST MARYS HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001563,IROQUOIS MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563412000
1001564,FRANCISCAN ST JAMES HEALTH,NULL,NULL,NULL,NULL,2563412000
1001565,PRESENCE MERCY MEDICAL CENTER,NULL,NULL,NULL,NULL,2563412000
